date,country_id,product,txn_amount_local,fee_bps,cost_bps,topup_fee_fixed,channel
2024-11-13,ARG,QR,300.06,77,25,0,App
2024-11-23,ARG,Card,1532.33,142,34,0,Web
2024-11-24,ARG,Loan,68473.27,620,150,0,App
2024-11-25,ARG,Card,1270.19,97,36,0,App
2024-11-28,ARG,P2P,764.95,10,11,0,App
2024-11-05,ARG,Card,252.51,97,35,0,App
2024-11-13,ARG,QR,294.79,77,18,0,App
2024-11-06,ARG,Card,1570.48,117,35,0,Web
2024-11-10,ARG,Loan,27518.05,582,124,0,App
2024-11-25,ARG,Card,1734.52,95,33,0,App
2024-11-15,ARG,Card,897.64,133,37,0,App
2024-11-08,ARG,QR,484.05,44,26,0,App
2024-11-26,ARG,Card,944.24,139,31,0,App
2024-11-13,ARG,TopUp,8.53,0,0,2,Web
2024-11-13,ARG,Card,742.89,104,35,0,Web
2024-11-09,ARG,TopUp,6.07,0,0,1,App
2024-11-15,ARG,QR,426.02,42,26,0,App
2024-11-22,ARG,P2P,327.64,26,6,0,Web
2024-11-09,ARG,Card,1391.76,127,33,0,App
2024-11-25,ARG,QR,417.0,64,18,0,App
2024-11-03,ARG,Card,1157.99,93,21,0,Web
2024-11-12,ARG,QR,337.63,84,20,0,Web
2024-11-09,ARG,QR,417.83,58,23,0,App
2024-11-24,ARG,QR,422.82,57,16,0,App
2024-11-08,ARG,Card,748.46,107,31,0,App
2024-11-23,ARG,Card,1794.96,108,40,0,QR
2024-11-08,ARG,Card,1535.78,97,37,0,Web
2024-11-05,ARG,TopUp,26.44,0,0,2,QR
2024-11-01,ARG,Card,1350.81,123,37,0,App
2024-11-19,ARG,TopUp,30.59,0,0,2,App
2024-11-07,ARG,QR,266.7,40,19,0,App
2024-11-15,ARG,Card,1853.14,99,39,0,Web
2024-11-05,ARG,Loan,77341.03,763,82,0,App
2024-11-22,ARG,Card,777.49,123,24,0,POS
2024-11-19,ARG,Card,821.1,147,31,0,App
2024-11-02,ARG,Card,1829.15,118,32,0,POS
2024-11-07,ARG,P2P,319.91,27,11,0,Web
2024-11-20,ARG,QR,193.25,41,26,0,App
2024-11-06,ARG,QR,361.48,86,15,0,App
2024-11-06,ARG,QR,54.16,88,29,0,App
2024-11-12,ARG,QR,84.8,61,25,0,App
2024-11-15,ARG,Card,1210.5,89,39,0,App
2024-11-23,ARG,QR,339.38,68,17,0,App
2024-11-17,ARG,Card,1572.78,87,37,0,App
2024-11-09,ARG,QR,348.94,60,28,0,App
2024-11-26,ARG,QR,293.2,76,21,0,Web
2024-11-08,ARG,QR,215.22,44,18,0,App
2024-11-08,ARG,QR,316.74,65,24,0,App
2024-11-10,ARG,QR,186.6,46,23,0,QR
2024-11-09,ARG,Loan,64128.0,879,117,0,POS
2024-11-15,ARG,P2P,826.22,14,8,0,QR
2024-11-15,ARG,Card,415.05,147,26,0,App
2024-11-05,ARG,Card,848.11,120,27,0,App
2024-11-23,ARG,Loan,95771.28,724,123,0,App
2024-11-11,ARG,Loan,56163.35,714,128,0,App
2024-11-21,ARG,Card,974.62,123,24,0,App
2024-11-22,ARG,P2P,314.68,29,12,0,App
2024-11-09,ARG,TopUp,10.19,0,0,2,Web
2024-11-05,ARG,TopUp,21.05,0,0,1,App
2024-11-11,ARG,QR,199.76,50,28,0,Web
2024-11-15,ARG,P2P,542.11,25,11,0,App
2024-11-03,ARG,QR,343.94,86,25,0,App
2024-11-12,ARG,Card,1263.78,107,37,0,App
2024-11-20,ARG,QR,208.8,52,23,0,App
2024-11-07,ARG,QR,357.2,85,29,0,QR
2024-11-21,ARG,Card,1067.34,140,30,0,Web
2024-11-07,ARG,QR,105.87,67,26,0,App
2024-11-27,ARG,P2P,885.03,28,11,0,QR
2024-11-22,ARG,TopUp,38.79,0,0,1,QR
2024-11-17,ARG,QR,207.25,52,20,0,Web
2024-11-17,ARG,P2P,605.68,18,10,0,App
2024-11-28,ARG,Card,1141.77,90,39,0,App
2024-11-19,ARG,Card,1233.44,114,29,0,Web
2024-11-07,ARG,TopUp,46.29,0,0,1,QR
2024-11-20,ARG,Card,577.08,99,32,0,App
2024-11-12,ARG,P2P,168.81,20,10,0,Web
2024-11-15,ARG,TopUp,41.23,0,0,2,App
2024-11-04,ARG,TopUp,43.6,0,0,1,Web
2024-11-15,ARG,Card,290.96,133,40,0,App
2024-11-07,ARG,Card,638.81,80,20,0,App
2024-11-05,ARG,Loan,29574.95,602,85,0,App
2024-11-16,ARG,TopUp,8.34,0,0,2,App
2024-11-20,ARG,QR,249.48,41,20,0,App
2024-11-03,ARG,P2P,793.58,11,8,0,Web
2024-11-09,ARG,QR,57.87,61,29,0,Web
2024-11-20,ARG,P2P,871.53,12,11,0,QR
2024-11-07,ARG,P2P,746.92,10,8,0,Web
2024-11-02,ARG,P2P,923.36,29,8,0,App
2024-11-09,ARG,Card,967.34,103,33,0,App
2024-11-10,ARG,Card,933.39,85,28,0,App
2024-11-08,ARG,Card,1746.86,144,27,0,App
2024-11-13,ARG,Card,1186.08,118,39,0,App
2024-11-05,ARG,TopUp,47.28,0,0,1,Web
2024-11-28,ARG,TopUp,37.82,0,0,1,App
2024-11-12,ARG,P2P,414.65,10,14,0,QR
2024-11-10,ARG,Loan,25706.36,611,121,0,App
2024-11-06,ARG,Loan,85969.2,631,141,0,QR
2024-11-25,ARG,Card,1919.81,119,32,0,QR
2024-11-04,ARG,Card,935.36,89,33,0,App
2024-11-09,ARG,Card,952.79,123,34,0,App
2024-11-16,ARG,TopUp,20.46,0,0,1,App
2024-11-18,URU,Card,1463.39,129,36,0,App
2024-11-23,URU,P2P,165.06,25,5,0,Web
2024-11-19,URU,QR,78.42,74,15,0,App
2024-11-19,URU,Card,923.97,137,26,0,App
2024-11-12,URU,QR,290.23,87,22,0,App
2024-11-13,URU,Card,1809.97,81,32,0,App
2024-11-07,URU,P2P,697.0,12,13,0,App
2024-11-02,URU,QR,456.7,67,18,0,App
2024-11-06,URU,P2P,585.06,17,15,0,App
2024-11-18,URU,TopUp,31.45,0,0,1,App
2024-11-24,URU,P2P,290.87,24,5,0,App
2024-11-02,URU,TopUp,43.8,0,0,1,Web
2024-11-03,URU,QR,271.52,84,26,0,Web
2024-11-25,URU,Loan,66007.89,791,132,0,App
2024-11-23,URU,TopUp,22.85,0,0,1,App
2024-11-28,URU,Card,1515.33,93,30,0,App
2024-11-08,URU,TopUp,15.51,0,0,2,App
2024-11-05,URU,Card,1302.05,120,27,0,Web
2024-11-27,URU,Card,855.9,116,21,0,App
2024-11-24,URU,Card,870.26,111,25,0,App
2024-11-23,URU,Card,911.77,114,31,0,App
2024-11-28,URU,Card,1753.75,150,35,0,App
2024-11-17,URU,TopUp,23.14,0,0,1,QR
2024-11-17,URU,Card,692.71,140,30,0,App
2024-11-20,URU,TopUp,29.19,0,0,1,App
2024-11-22,URU,QR,445.27,58,23,0,App
2024-11-19,URU,QR,259.38,77,17,0,App
2024-11-10,URU,QR,493.68,74,15,0,App
2024-11-19,URU,TopUp,13.4,0,0,2,App
2024-11-08,URU,Card,390.06,150,33,0,App
2024-11-09,URU,TopUp,35.91,0,0,2,App
2024-11-07,URU,Loan,44642.63,853,123,0,App
2024-11-12,URU,P2P,890.6,15,8,0,Web
2024-11-15,URU,P2P,841.23,24,7,0,App
2024-11-14,URU,P2P,174.41,25,9,0,App
2024-11-19,URU,TopUp,22.19,0,0,1,QR
2024-11-15,URU,P2P,548.38,13,8,0,QR
2024-11-04,URU,P2P,577.31,22,15,0,QR
2024-11-15,URU,Card,1407.9,83,21,0,App
2024-11-11,URU,TopUp,31.73,0,0,1,App
2024-11-11,URU,P2P,689.17,22,11,0,App
2024-11-21,URU,QR,415.62,76,15,0,App
2024-11-26,URU,P2P,565.66,17,5,0,App
2024-11-18,URU,Card,1506.61,80,24,0,App
2024-11-17,URU,Card,326.2,121,38,0,App
2024-11-14,URU,TopUp,23.63,0,0,1,QR
2024-11-26,URU,Card,700.81,100,28,0,Web
2024-11-08,URU,Card,319.72,86,25,0,App
2024-11-01,URU,Card,1139.23,145,34,0,Web
2024-11-21,URU,P2P,844.91,13,6,0,App
2024-11-09,URU,Card,309.72,139,32,0,QR
2024-11-19,URU,P2P,569.67,24,5,0,App
2024-11-19,URU,Card,1056.43,87,40,0,App
2024-11-17,URU,P2P,976.25,16,10,0,App
2024-11-07,URU,Card,629.43,113,36,0,App
2024-11-25,URU,QR,65.89,81,17,0,Web
2024-11-14,URU,Card,357.74,112,25,0,App
2024-11-08,URU,QR,481.93,51,21,0,App
2024-11-13,URU,Card,1545.97,120,23,0,QR
2024-11-11,URU,QR,86.01,56,29,0,App
2024-11-25,URU,P2P,175.01,17,14,0,App
2024-11-13,URU,Card,718.09,106,34,0,App
2024-11-04,URU,Loan,37665.39,864,111,0,App
2024-11-18,URU,Card,1780.68,138,33,0,Web
2024-11-08,URU,TopUp,24.06,0,0,2,App
2024-11-25,URU,TopUp,49.85,0,0,1,App
2024-11-27,URU,Card,216.2,96,22,0,App
2024-11-10,URU,Card,542.48,149,23,0,Web
2024-11-22,URU,TopUp,43.37,0,0,2,App
2024-11-01,URU,P2P,820.94,25,13,0,App
2024-11-10,URU,QR,356.13,85,28,0,App
2024-11-08,URU,QR,285.41,61,23,0,Web
2024-11-22,URU,P2P,823.51,21,12,0,App
2024-11-17,URU,Card,1522.36,141,26,0,App
2024-11-20,URU,P2P,910.48,10,15,0,App
2024-11-23,URU,Card,508.04,113,28,0,QR
2024-11-17,URU,QR,447.53,49,17,0,QR
2024-11-04,URU,Loan,78085.65,855,112,0,QR
2024-11-25,URU,Card,1860.06,139,32,0,Web
2024-11-28,URU,TopUp,12.43,0,0,1,App
2024-11-08,URU,P2P,243.66,18,13,0,App
2024-11-01,URU,Card,711.02,112,30,0,Web
2024-11-19,URU,TopUp,22.79,0,0,1,App
2024-11-10,URU,QR,354.49,44,30,0,App
2024-11-07,URU,QR,430.17,43,28,0,App
2024-11-12,URU,P2P,719.18,16,7,0,App
2024-11-01,URU,QR,189.98,56,23,0,POS
2024-11-19,URU,Card,1327.36,80,40,0,App
2024-11-20,URU,Card,1054.43,149,39,0,App
2024-11-24,URU,TopUp,22.29,0,0,1,App
2024-11-07,URU,QR,64.31,70,22,0,App
2024-11-17,URU,Card,1685.62,145,34,0,App
2024-11-23,URU,P2P,836.72,16,12,0,App
2024-11-06,URU,Card,635.06,124,21,0,POS
2024-11-20,URU,P2P,414.92,28,15,0,QR
2024-11-11,URU,TopUp,20.87,0,0,1,App
2024-11-01,URU,P2P,579.55,10,9,0,Referral
2024-11-12,URU,QR,314.32,71,19,0,App
2024-11-16,URU,Loan,35131.68,977,124,0,App
2024-11-24,URU,TopUp,45.08,0,0,2,Web
2024-11-23,URU,P2P,643.31,21,10,0,App
2024-11-03,URU,P2P,314.07,17,10,0,Web
2024-11-28,URU,QR,215.13,82,25,0,App
2024-11-02,URU,P2P,429.68,22,6,0,App
2024-11-02,URU,P2P,294.59,12,5,0,App
2024-11-19,URU,P2P,507.69,17,14,0,App
2024-11-21,URU,Card,642.51,91,38,0,App
2024-11-28,URU,TopUp,10.02,0,0,2,App
2024-11-10,URU,Card,623.99,95,22,0,QR
2024-11-18,URU,TopUp,34.44,0,0,1,App
2024-11-21,URU,TopUp,36.65,0,0,2,POS
2024-11-01,URU,Card,1213.27,140,22,0,App
2024-11-26,URU,QR,350.82,76,19,0,App
2024-11-08,URU,TopUp,36.12,0,0,2,App
2024-11-14,URU,QR,429.62,86,27,0,POS
2024-11-03,URU,QR,283.93,44,18,0,App
2024-11-01,URU,P2P,435.97,12,7,0,App
2024-11-07,URU,Card,514.61,146,25,0,App
2024-11-28,URU,Card,438.15,123,38,0,App
2024-11-08,URU,Card,573.68,150,37,0,App
2024-11-10,URU,P2P,669.56,21,7,0,App
2024-11-12,URU,Card,527.48,136,38,0,App
2024-11-16,URU,P2P,717.4,24,9,0,App
2024-11-09,URU,Card,1383.11,119,24,0,App
2024-11-18,URU,P2P,898.19,15,15,0,App
2024-11-06,URU,Card,539.42,93,28,0,App
2024-11-12,URU,Card,660.81,136,31,0,App
2024-11-14,URU,Card,1846.17,80,36,0,QR
2024-11-26,URU,Loan,89528.7,575,106,0,App
2024-11-25,URU,QR,289.31,87,22,0,App
2024-11-12,URU,QR,197.96,58,29,0,App
2024-11-04,URU,TopUp,32.56,0,0,1,App
2024-11-11,URU,P2P,382.24,26,12,0,App
2024-11-16,URU,TopUp,10.03,0,0,1,App
2024-11-10,URU,Card,1062.19,88,29,0,App
2024-11-09,URU,Loan,71692.76,541,88,0,QR
2024-11-21,URU,TopUp,36.42,0,0,2,QR
2024-11-07,URU,Card,1240.92,124,32,0,App
2024-11-25,URU,P2P,606.66,14,13,0,App
2024-11-17,URU,TopUp,24.81,0,0,2,App
2024-11-20,URU,QR,189.35,60,28,0,API
2024-11-19,URU,Card,731.09,138,38,0,App
2024-11-25,URU,Card,1637.55,88,20,0,App
2024-11-24,URU,Loan,49630.8,756,128,0,App
2024-11-07,URU,TopUp,29.23,0,0,1,QR
2024-11-01,URU,Card,749.3,104,39,0,App
2024-11-07,URU,QR,306.36,59,21,0,App
2024-11-17,URU,Card,524.72,95,38,0,App
2024-11-24,URU,Card,1905.39,101,37,0,Web
2024-11-24,URU,Card,1440.01,143,40,0,QR
2024-11-22,URU,TopUp,43.97,0,0,2,App
2024-11-17,URU,QR,197.74,78,18,0,App
2024-11-16,URU,P2P,655.63,29,15,0,App
2024-11-13,URU,Card,1020.41,143,35,0,App
2024-11-20,URU,P2P,957.93,19,9,0,App
2024-11-06,URU,Card,471.03,139,20,0,App
2024-11-24,URU,P2P,478.79,23,8,0,POS
2024-11-22,URU,QR,380.37,65,24,0,App
2024-11-15,URU,Loan,41103.58,521,127,0,App
2024-11-20,URU,Card,393.0,117,30,0,App
2024-11-03,URU,Loan,65664.83,931,138,0,App
2024-11-20,URU,Card,629.95,80,26,0,Web
2024-11-26,URU,Card,809.1,103,39,0,App
2024-11-16,URU,Card,321.24,92,32,0,App
2024-11-11,URU,Card,787.07,94,40,0,QR
2024-11-19,URU,QR,226.98,77,17,0,App
2024-11-06,URU,P2P,240.07,25,14,0,App
2024-11-20,URU,P2P,434.01,20,14,0,QR
2024-11-05,URU,QR,263.4,76,26,0,App
2024-11-24,URU,Loan,31154.33,972,124,0,Web
2024-11-21,URU,Card,406.6,143,29,0,QR
2024-11-28,URU,QR,327.54,71,29,0,App
2024-11-09,URU,P2P,467.29,29,11,0,QR
2024-11-19,URU,QR,240.06,88,29,0,App
2024-11-02,URU,QR,201.42,86,25,0,QR
2024-11-27,URU,QR,370.3,80,30,0,App
2024-11-03,URU,P2P,472.72,20,6,0,App
2024-11-09,URU,TopUp,34.72,0,0,1,Web
2024-11-02,URU,P2P,171.25,23,15,0,App
2024-11-04,URU,Card,1378.5,148,37,0,App
2024-11-02,URU,P2P,495.1,24,15,0,App
2024-11-13,URU,TopUp,8.94,0,0,2,App
2024-11-03,URU,Loan,54232.75,804,139,0,App
2024-11-24,URU,TopUp,13.82,0,0,2,App
2024-11-26,URU,Card,1068.33,95,33,0,QR
2024-11-18,URU,TopUp,32.82,0,0,1,App
2024-11-08,URU,Card,1110.51,123,28,0,App
2024-11-14,URU,QR,311.7,48,25,0,QR
2024-11-24,URU,P2P,201.44,10,15,0,App
2024-11-28,URU,Card,361.36,110,29,0,POS
2024-11-18,URU,QR,87.08,76,21,0,App
2024-11-21,URU,Card,1022.2,128,26,0,App
2024-11-19,URU,Card,1118.56,90,33,0,App
2024-11-27,URU,Card,624.1,85,24,0,App
2024-11-11,URU,P2P,297.06,23,11,0,App
2024-11-15,URU,P2P,862.82,12,13,0,App
2024-11-01,URU,Card,1612.74,110,33,0,App
2024-11-25,URU,QR,301.19,51,22,0,App
2024-11-23,URU,TopUp,48.75,0,0,1,App
2024-11-16,URU,QR,274.9,66,25,0,App
2024-11-17,URU,P2P,287.44,22,14,0,App
2024-11-15,URU,Card,390.85,120,35,0,Web
2024-11-21,URU,TopUp,16.49,0,0,2,App
2024-11-09,URU,QR,480.78,46,28,0,Web
2024-11-19,URU,TopUp,23.89,0,0,2,App
2024-11-14,URU,Card,1194.52,116,33,0,App
2024-11-04,URU,Card,786.87,133,26,0,App
2024-11-10,URU,P2P,105.77,17,14,0,Web
2024-11-19,URU,P2P,188.9,24,15,0,App
2024-11-01,URU,TopUp,45.21,0,0,1,QR
2024-11-03,URU,QR,375.06,81,22,0,Web
2024-11-23,URU,TopUp,16.48,0,0,1,App
2024-11-21,URU,P2P,645.79,30,14,0,App
2024-11-08,URU,Card,571.33,126,24,0,App
2024-11-19,URU,TopUp,32.97,0,0,2,App
2024-11-05,URU,Card,1977.85,97,32,0,App
2024-11-20,URU,Card,277.39,125,34,0,Web
2024-11-02,URU,P2P,735.42,24,8,0,QR
2024-11-03,URU,TopUp,41.72,0,0,1,App
2024-11-03,URU,TopUp,19.76,0,0,1,App
2024-11-19,URU,Card,1305.69,82,39,0,QR
2024-11-27,URU,Card,1702.24,128,26,0,Web
2024-11-08,URU,QR,465.73,73,30,0,App
2024-11-09,URU,QR,420.72,68,28,0,POS
2024-11-14,URU,Card,1335.91,123,25,0,App
2024-11-20,URU,QR,231.31,70,19,0,QR
2024-11-09,URU,Loan,18177.64,785,147,0,App
2024-11-23,URU,Card,1173.28,90,27,0,App
2024-11-21,URU,P2P,222.57,10,8,0,QR
2024-11-25,URU,Card,526.3,83,26,0,App
2024-11-19,URU,P2P,478.41,18,11,0,App
2024-11-16,URU,P2P,881.0,12,15,0,QR
2024-11-19,URU,Card,1035.85,87,37,0,App
2024-11-25,URU,QR,239.58,88,17,0,App
2024-11-21,URU,P2P,402.61,29,6,0,App
2024-11-28,URU,Card,793.93,105,32,0,App
2024-11-02,URU,Loan,28613.35,551,89,0,App
2024-11-24,URU,Loan,46827.5,782,92,0,App
2024-11-06,URU,TopUp,21.64,0,0,1,App
2024-11-27,URU,Card,1279.79,148,26,0,App
2024-11-14,URU,P2P,921.77,30,10,0,Web
2024-11-25,URU,Card,1993.5,86,21,0,App
2024-11-12,URU,Card,225.54,81,37,0,App
2024-11-11,URU,QR,157.91,76,22,0,App
2024-11-28,URU,Card,535.88,126,38,0,App
2024-11-07,URU,QR,468.81,40,18,0,Web
2024-11-10,URU,Card,1161.94,100,27,0,Web
2024-11-26,URU,TopUp,21.05,0,0,2,App
2024-11-17,URU,QR,112.19,90,23,0,Web
2024-11-24,URU,Card,635.85,85,24,0,App
2024-11-01,URU,TopUp,16.24,0,0,2,App
2024-11-13,URU,Card,1949.53,126,27,0,App
2024-11-08,URU,P2P,441.0,11,15,0,App
2024-11-25,URU,QR,225.39,86,27,0,App
2024-11-23,URU,QR,254.87,52,22,0,Web
2024-11-22,URU,Card,319.35,135,38,0,App
2024-11-02,URU,QR,157.13,52,25,0,App
2024-11-20,URU,Card,884.51,80,23,0,Web
2024-11-07,URU,P2P,819.52,27,8,0,App
2024-11-27,URU,Loan,38196.58,725,100,0,QR
2024-11-21,URU,Card,1145.86,119,31,0,App
2024-11-13,URU,TopUp,23.19,0,0,2,App
2024-11-19,URU,P2P,434.14,12,8,0,App
2024-11-16,URU,Card,1642.8,122,39,0,App
2024-11-13,URU,Card,1631.75,119,31,0,App
2024-11-10,URU,Card,1620.52,114,24,0,QR
2024-11-02,URU,TopUp,31.69,0,0,1,QR
2024-11-09,URU,TopUp,7.42,0,0,2,App
2024-11-20,URU,P2P,522.84,24,15,0,App
2024-11-15,URU,Card,711.95,87,26,0,App
2024-11-07,URU,TopUp,16.82,0,0,2,Web
2024-11-01,URU,P2P,671.16,27,12,0,App
2024-11-22,URU,Card,477.7,145,25,0,App
2024-11-17,URU,TopUp,23.74,0,0,1,QR
2024-11-17,URU,Card,432.64,133,36,0,App
2024-11-08,URU,TopUp,15.64,0,0,1,App
2024-11-06,URU,TopUp,27.14,0,0,1,QR
2024-11-12,URU,P2P,313.86,18,5,0,App
2024-11-22,URU,Card,1702.95,114,33,0,App
2024-11-25,URU,Loan,99468.19,923,124,0,App
2024-11-03,URU,Card,826.04,123,38,0,App
2024-11-26,URU,Card,718.26,83,38,0,App
2024-11-03,URU,Card,1141.58,113,38,0,App
2024-11-26,URU,Card,683.8,107,27,0,App
2024-11-18,URU,TopUp,18.97,0,0,1,App
2024-11-17,URU,TopUp,16.54,0,0,1,App
2024-11-05,URU,Card,258.68,82,26,0,App
2024-11-12,URU,TopUp,42.46,0,0,2,App
2024-11-09,URU,Loan,67447.63,827,140,0,App
2024-11-21,URU,Card,942.81,132,30,0,App
2024-11-25,URU,Card,1358.32,133,34,0,App
2024-11-21,URU,TopUp,38.69,0,0,2,App
2024-11-09,URU,Card,1243.67,129,28,0,App
2024-11-27,URU,Card,882.7,130,34,0,Web
2024-11-09,URU,TopUp,22.01,0,0,2,API
2024-11-10,URU,Loan,15353.18,517,88,0,App
2024-11-23,URU,P2P,990.38,11,13,0,App
2024-11-24,URU,Loan,93954.88,519,112,0,Web
2024-11-03,URU,Card,834.7,106,28,0,App
2024-11-23,URU,QR,160.71,45,29,0,QR
2024-11-14,URU,P2P,653.54,11,6,0,App
2024-11-17,URU,TopUp,19.17,0,0,2,Web
2024-11-20,URU,QR,263.95,42,25,0,App
2024-11-27,URU,Card,1372.14,109,37,0,App
2024-11-19,URU,Card,928.07,92,25,0,App
2024-11-25,URU,QR,432.84,43,29,0,App
2024-11-19,URU,Card,1851.77,129,30,0,App
2024-11-18,URU,Loan,81079.58,958,104,0,App
2024-11-21,URU,Card,1709.85,136,27,0,App
2024-11-19,URU,Card,778.74,121,25,0,App
2024-11-19,URU,Card,829.36,86,32,0,Web
2024-11-10,URU,Card,1050.03,101,36,0,App
2024-11-22,URU,QR,312.32,73,19,0,App
2024-11-05,URU,Card,583.29,116,20,0,App
2024-11-19,URU,Card,1713.1,105,22,0,App
2024-11-28,URU,P2P,747.43,22,7,0,Web
2024-11-09,URU,QR,92.79,57,28,0,App
2024-11-07,URU,QR,330.59,55,27,0,App
2024-11-24,URU,P2P,171.49,14,12,0,App
2024-11-15,URU,QR,247.15,58,30,0,QR
2024-11-21,URU,Card,725.73,102,24,0,App
2024-11-20,URU,P2P,641.95,26,7,0,App
2024-11-28,URU,Card,310.3,143,21,0,Web
2024-11-17,URU,TopUp,35.95,0,0,1,App
2024-11-02,URU,Card,1831.65,98,27,0,App
2024-11-07,URU,P2P,759.9,18,15,0,App
2024-11-16,URU,TopUp,16.18,0,0,2,App
2024-11-06,URU,P2P,770.13,14,6,0,Web
2024-11-09,URU,TopUp,35.92,0,0,2,Referral
2024-11-19,URU,QR,171.91,53,29,0,App
2024-11-12,URU,Card,1137.69,150,28,0,App
2024-11-21,URU,Card,1096.48,87,39,0,App
2024-11-27,URU,QR,179.15,69,27,0,App
2024-11-25,URU,QR,393.23,77,15,0,App
2024-11-27,URU,QR,278.86,57,24,0,App
2024-11-21,URU,P2P,282.12,29,8,0,App
2024-11-25,URU,Card,349.84,115,22,0,App
2024-11-26,URU,Card,592.91,133,36,0,App
2024-11-03,URU,Card,807.29,141,33,0,App
2024-11-08,URU,Card,1111.0,135,37,0,App
2024-11-20,URU,TopUp,21.24,0,0,2,App
2024-11-19,URU,Card,1543.97,81,27,0,Web
2024-11-11,URU,P2P,101.53,18,11,0,App
2024-11-11,URU,TopUp,14.64,0,0,2,QR
2024-11-28,URU,Card,760.11,121,20,0,App
2024-11-15,URU,QR,418.86,83,28,0,App
2024-11-25,URU,Card,569.83,137,24,0,Web
2024-11-01,URU,QR,490.31,57,19,0,App
2024-11-21,URU,Card,1115.04,114,21,0,Web
2024-11-03,URU,Card,826.2,125,22,0,App
2024-11-20,URU,QR,247.44,85,15,0,App
2024-11-21,URU,TopUp,40.97,0,0,2,App
2024-11-16,URU,QR,189.48,85,20,0,Web
2024-11-14,URU,P2P,748.45,10,7,0,QR
2024-11-18,URU,P2P,821.46,15,14,0,App
2024-11-12,URU,Card,1248.17,131,32,0,App
2024-11-11,URU,Card,441.85,137,25,0,App
2024-11-22,URU,TopUp,39.48,0,0,1,App
2024-11-20,URU,Loan,74109.73,577,95,0,App
2024-11-23,URU,QR,146.35,53,18,0,App
2024-11-11,URU,Card,817.07,92,26,0,App
2024-11-20,URU,Card,561.13,146,39,0,App
2024-11-13,URU,Card,345.1,96,35,0,App
2024-11-15,URU,Card,1539.43,111,34,0,App
2024-11-24,URU,P2P,642.32,16,9,0,App
2024-11-05,URU,P2P,141.04,24,9,0,App
2024-11-12,URU,Card,1778.4,80,24,0,App
2024-11-20,URU,Card,414.62,147,31,0,App
2024-11-24,URU,Card,287.93,138,29,0,App
2024-11-27,URU,Loan,93903.49,751,114,0,Web
2024-11-16,URU,Card,203.65,144,20,0,App
2024-11-25,URU,QR,169.65,78,16,0,App
2024-11-28,URU,P2P,286.54,19,5,0,Web
2024-11-21,URU,Card,1175.65,80,28,0,Web
2024-11-19,URU,QR,381.09,49,21,0,Web
2024-11-26,URU,QR,451.31,51,21,0,QR
2024-11-08,URU,Card,620.27,97,32,0,Web
2024-11-16,URU,TopUp,42.32,0,0,2,QR
2024-11-01,URU,Loan,84170.57,945,123,0,App
2024-11-04,URU,Card,1272.01,92,32,0,App
2024-11-15,URU,Card,1382.76,103,34,0,App
2024-11-19,URU,Card,853.91,86,22,0,App
2024-11-15,URU,TopUp,45.09,0,0,2,App
2024-11-18,URU,Card,551.72,135,28,0,Web
2024-11-11,URU,P2P,219.28,25,13,0,Web
2024-11-11,URU,P2P,506.69,10,13,0,App
2024-11-17,URU,Card,1391.79,125,36,0,App
2024-11-11,URU,P2P,156.75,27,8,0,App
2024-11-17,URU,Card,712.97,104,32,0,QR
2024-11-05,URU,QR,324.94,81,29,0,App
2024-11-27,URU,QR,171.44,79,27,0,POS
2024-11-21,URU,Card,990.51,103,34,0,QR
2024-11-05,URU,TopUp,20.32,0,0,2,App
2024-11-02,URU,P2P,149.73,13,14,0,App
2024-11-13,URU,P2P,124.93,30,5,0,POS
2024-11-04,URU,Loan,78993.3,581,130,0,App
2024-11-10,URU,P2P,571.31,24,7,0,App
2024-11-22,URU,TopUp,13.87,0,0,2,App
2024-11-06,URU,Card,1464.93,124,32,0,Web
2024-11-06,URU,Card,1310.5,94,28,0,Web
2024-11-27,URU,Card,1651.16,116,31,0,App
2024-11-08,URU,P2P,643.13,21,14,0,App
2024-11-08,URU,QR,333.16,53,24,0,QR
2024-11-05,URU,QR,254.51,59,27,0,QR
2024-11-12,URU,Loan,59517.59,573,97,0,App
2024-11-11,URU,Card,854.67,98,23,0,Web
2024-11-19,URU,TopUp,39.4,0,0,2,App
2024-11-25,URU,Card,1698.74,100,33,0,App
2024-11-10,URU,TopUp,28.89,0,0,2,QR
2024-11-03,URU,Card,621.13,118,27,0,App
2024-11-02,URU,QR,496.05,81,23,0,App
2024-11-13,URU,P2P,219.77,18,12,0,QR
2024-11-23,URU,Card,1957.5,118,25,0,Web
2024-11-17,URU,TopUp,29.1,0,0,1,POS
2024-11-14,URU,TopUp,49.01,0,0,1,App
2024-11-23,URU,QR,254.55,79,27,0,App
2024-11-28,URU,TopUp,23.56,0,0,2,App
2024-11-10,URU,Card,1119.89,101,31,0,App
2024-11-17,URU,Card,1960.87,146,38,0,QR
2024-11-07,URU,Card,1544.8,86,26,0,Web
2024-11-23,URU,P2P,707.54,19,5,0,QR
2024-11-27,URU,QR,113.39,86,22,0,App
2024-11-04,URU,P2P,479.94,17,8,0,App
2024-11-08,URU,QR,123.0,87,30,0,App
2024-11-05,URU,Card,1628.52,89,31,0,QR
2024-11-15,URU,Card,1425.23,111,24,0,App
2024-11-15,URU,P2P,960.72,19,8,0,App
2024-11-19,URU,QR,248.24,62,30,0,App
2024-11-27,URU,QR,221.73,88,18,0,App
